"Feature","Gain","Cover","Frequency"
"MAL",0.000279244206052459,0.00163131528729855,0.000412881915772089
"RPL37A",0.000278902369082039,0.000460017843292114,0.000766780700719594
"RPL4",0.000275276890986376,0.000237654067478402,0.0011206794856671
"RPS29",0.000274700233042496,0.000404650747890024,0.0011206794856671
"RPL10A",0.000271711290240005,0.000956032672977258,0.00117966261649168
"MYL6",0.000270663227647267,0.000461498458993078,0.00141559513979002
"GADD45B",0.000269141470710373,0.000200939730456726,0.0011206794856671
"TERF2IP",0.000267380749541859,0.000655744141926478,0.0014745782706146
"JAK1",0.000264457026711024,9.41341880698873e-05,0.000589831308245842
"MT-ND3",0.000262671300616068,0.000498039975675168,0.00123864574731627
"IFI16",0.000261876612797588,9.23855217824892e-05,0.000766780700719594
"CNOT6L",0.000261825712507643,8.43524333056673e-05,0.000235932523298337
"COTL1",0.000261762764059101,0.0015403686578738,0.000825763831544178
"RPS25",0.000259393383729072,0.00026357539818856,0.000825763831544178
"APMAP",0.000258885507505092,0.00119727691841604,0.000176949392473753
"CLEC2D",0.000256937921759105,0.000679340412749899,0.000884746962368763
"TAX1BP1",0.000253698511731943,0.000342509051388533,0.000648814439070426
"MT2A",0.000251322262316017,0.000205575103186475,0.00117966261649168
"FKBP11",0.000249970542513364,0.000170851976751972,0.000235932523298337
"TOMM7",0.000249724781884585,0.000313315159322552,0.000943730093193347
"DNAJB6",0.000248610227267247,0.000120468021585895,0.000353898784947505
"LCK",0.000248560072036884,8.85706664337394e-05,0.000589831308245842
"TPM3",0.000248236970589111,0.000811524405412676,0.00135661200896544
"RPL11",0.000247779231423309,0.000540701061989469,0.00153356140143919
"RPS19",0.000243648730136697,0.000595288268663374,0.00129762887814085
"MT-ND2",0.000242172003874021,0.000862155088159755,0.00188746018638669
"IFNGR1",0.000239969008069066,0.000129491828345524,0.000235932523298337
"ID2",0.000237647511446286,0.000514623065442556,0.00129762887814085
"LGALS1",0.000236711098757661,0.00032794025453763,0.00153356140143919
"TXNIP",0.000236504353809893,0.000388507817499887,0.000884746962368763
"SON",0.000235723985673125,0.000159150189735176,0.000589831308245842
"PTMA",0.000232899428455367,0.000270489619231118,0.000825763831544178
"TNFAIP3",0.000232794992908666,0.000324130794448781,0.000825763831544178
"CENPW",0.00023226509199657,0.000236582647054391,0.000117966261649168
"RPS21",0.000231938392456184,0.000749832282626,0.0011206794856671
"UBE2M",0.000230801867667284,0.000111154129685631,0.000176949392473753
"C4orf3",0.000230589253103789,3.54264493874076e-05,0.000235932523298337
"NDUFA1",0.000230057771211605,6.89767792462961e-05,0.000235932523298337
"SSR2",0.000229351309350884,9.64992823489282e-05,0.000825763831544178
"YBX1",0.000227127760804791,0.000648165568909772,0.00159254453226377
"RPS9",0.000226835751965406,0.000659150192959137,0.000766780700719594
"STK17A",0.000226768714775258,0.000104452153476016,0.000825763831544178
"BIRC3",0.00022573873350651,0.000623260986656636,0.00100271322401793
"PPP1R15A",0.000225512544320883,0.000189340985084807,0.000648814439070426
"FTH1",0.000224381453015273,0.000196512864974078,0.000825763831544178
"SMC4",0.000224224790609129,0.000397369930666072,0.000884746962368763
"IGKC",0.00022273785157853,0.00074145370985435,0.00129762887814085
"HCLS1",0.000222584060377602,3.41620819586178e-05,0.000294915654122921
"IRF1",0.000221968495785821,0.00032569892282917,0.00117966261649168
"TECPR1",0.000221367450769786,3.04617253628156e-05,5.89831308245842e-05
"RPL24",0.000220273376204846,0.000599410247227139,0.00106169635484251
"TRIR",0.000219950256584888,0.000129554796502012,0.000471865046596673
"HMGB1",0.000219853907660473,0.000355610744145873,0.00129762887814085
"CLIC1",0.0002186408598009,0.000661048386137943,0.00129762887814085
"RPL35A",0.000218600317656357,0.000159331063868526,0.000884746962368763
"CD63",0.000217747696912371,8.00105783529251e-05,0.000530848177421257
"RPL18",0.00021732564791774,0.000249016046952091,0.000884746962368763
"RPL36A",0.000217190737616937,2.58411583209237e-05,0.000235932523298337
"LAT2",0.000214808818479318,0.0020007601659197,0.000294915654122921
"UBA52",0.000213778819038385,0.000224346963883991,0.00070779756989501
"RPS14",0.000213541980952399,0.000490521579354392,0.00123864574731627
"SQSTM1",0.000213308232137849,7.4367113039647e-05,0.000353898784947505
"PNRC1",0.0002131536231886,0.000326640669354361,0.00100271322401793
"BTG3",0.000211455668746778,0.000145801128221019,0.000766780700719594
"ACVR2B",0.000211246197971273,0.00113699325559358,0.000235932523298337
"HSPA8",0.000211061059751368,0.000376241686297528,0.00117966261649168
"YWHAB",0.000210641282279851,0.000270113702542767,0.0011206794856671
"COX7C",0.000210247272966543,0.000271780353060464,0.00123864574731627
"PRPF31",0.000209294087351242,0.000638552560672953,0.000176949392473753
"CCND2",0.000209274970212713,9.83217464087005e-05,0.000294915654122921
"TGFB1",0.000209078383516312,9.19238595578101e-05,0.000589831308245842
"ARL4C",0.000205583236330853,0.000234174969318225,0.000943730093193347
"UXT",0.000205260425638038,0.000275834054219231,0.000471865046596673
"ARHGDIB",0.000205072270835437,0.000516774976582583,0.00100271322401793
"TUBA1A",0.000202663584069439,0.00025004586914035,0.000766780700719594
"PITPNC1",0.000201488279837933,0.000136343784961147,0.000176949392473753
"IER2",0.000200613016551544,0.000831378148646878,0.0014745782706146
"HNRNPA1",0.000200497677693894,0.00029863242083793,0.000766780700719594
"SELENOS",0.000200459534277759,0.000180168151863673,0.000176949392473753
"HLA-DRA",0.000198378837277277,0.000215407424828629,0.00070779756989501
"TRBC1",0.000198109779907438,0.000393459759059085,0.0011206794856671
"RPL14",0.000197710991309497,0.000781793739721144,0.000943730093193347
"JUND",0.000197707484077809,0.0003503746835088,0.0011206794856671
"CYBA",0.000197304733943557,0.00101949650528456,0.00135661200896544
"RPS2",0.000196524692906118,0.000307930658665267,0.000766780700719594
"H3F3A",0.000196196030769761,0.000377972673334731,0.00106169635484251
"KTN1",0.000196125849791623,9.73330142070738e-05,0.000589831308245842
"CXCR3",0.000195892991414133,0.000492401663226055,0.000353898784947505
"OAZ1",0.000195227671380057,0.000686897654941956,0.00106169635484251
"ICAM2",0.000194481812222442,4.54472102555985e-05,0.000176949392473753
"EEF1B2",0.000192276871993701,9.78850665831246e-05,0.00070779756989501
"MT-ND1",0.000191650603985005,0.000489956562716146,0.00117966261649168
"OCIAD2",0.000190748409520574,6.93031064588695e-05,0.000412881915772089
"CSNK1A1",0.000190335137691257,0.000570523306353394,0.000412881915772089
"RPS15A",0.000189857917943227,0.0002204560588283,0.00100271322401793
"GNAS",0.000189478973371212,0.000882627487862516,0.00106169635484251
"PSME1",0.000188902842420695,0.000168488086632387,0.000530848177421257
"DYNLL1",0.000188600529952463,0.000203365783353422,0.0011206794856671
"ITM2B",0.000185647931519801,0.000108098668896662,0.000766780700719594
"VIM",0.000185215506207584,0.000221544274930956,0.00171051079391294
"PTPRC",0.000184381221198176,0.000552610167732344,0.00153356140143919
"GPR65",0.000183943689501999,0.000273035055936737,0.000412881915772089
"COX7B",0.00018328845503055,4.30662234175037e-05,0.000117966261649168
"CD81",0.000183230885548742,0.000678361759519303,0.000825763831544178
"CD82",0.000183186181973853,0.000505403645325066,0.000294915654122921
"NAA38",0.000182806674064107,0.000645000349768312,0.000353898784947505
"PSMB4",0.000182287149469597,5.99619098519798e-05,5.89831308245842e-05
"MT-ND5",0.000182194507670904,0.000709776496944558,0.00100271322401793
"RPS26",0.000181990234140285,0.000306182125304562,0.000943730093193347
"APOBEC3G",0.000181701441777629,0.000706952696104958,0.000943730093193347
"MXD4",0.000181209938692257,0.000108980793890347,0.000176949392473753
"TRAC",0.000181122821237779,0.000303985206750063,0.00129762887814085
"IFITM2",0.000179465318079576,0.000409661865285345,0.00176949392473753
"RPS15",0.000179087899971094,0.000283608451712664,0.000884746962368763
"CHCHD2",0.000178627816593439,0.000119228480171863,0.000648814439070426
"HLA-F",0.000177970764903498,0.000497531163570491,0.00070779756989501
"ANXA2",0.000177343243014044,9.37157035628444e-05,0.000412881915772089
"ZFP36",0.000176602508412574,0.000315962433513591,0.00159254453226377
"SRP14",0.000176163959074041,0.000894858995570907,0.00117966261649168
"COX8A",0.000175698224146877,0.00020010957980008,0.000825763831544178
"ATP5F1C",0.000175615468016778,2.54196731892624e-05,0.000176949392473753
"STK4",0.000174267909644471,0.000257760871859576,0.000589831308245842
"PSIP1",0.000174101634152507,0.000595764490270566,0.000235932523298337
"SNX9",0.000173627558192467,5.72224940049053e-05,5.89831308245842e-05
"RPLP2",0.000173124097809421,0.000837362351990115,0.000294915654122921
"APOL6",0.000172815406904285,0.000157823456229626,0.000176949392473753
"UQCR11",0.0001723095841372,8.78711045243297e-05,0.000471865046596673
"RPL6",0.000171110129071943,0.00024371912152797,0.000589831308245842
"KRT81",0.000170334376670143,0.00153738396882013,0.000235932523298337
"SLF1",0.000170094122213394,0.000562313065690631,0.000589831308245842
"COX6C",0.000169492422998702,5.78396374549262e-05,0.000648814439070426
"ACAP1",0.000168707239232932,6.45768900631489e-05,0.000353898784947505
"SRSF3",0.000167961997929604,6.10365048781925e-05,0.000235932523298337
"SEC61G",0.000167200074560524,3.16434456201122e-05,0.000294915654122921
"ARID5B",0.000167182429368973,0.000136080058401851,0.000353898784947505
"RAP1B",0.000166861417722465,8.14775807966629e-05,0.000471865046596673
"GMFG",0.000165896620081004,0.000106776321971988,0.000471865046596673
"PLIN2",0.000165826112003537,0.000733101472206388,0.000648814439070426
"TSHZ2",0.000165328557580588,0.000346521310695893,0.000294915654122921
"TUFM",0.000165142874195136,4.02969147028951e-05,0.000353898784947505
"ALOX5AP",0.000165095154037551,0.000140457490793065,0.000766780700719594
"LRRFIP1",0.000164603487402514,7.26339288023974e-05,0.00070779756989501
"CHD1",0.000164413079248984,0.000255323997166211,0.000353898784947505
"LAPTM5",0.000164118235548752,0.000199165252933197,0.000943730093193347
"COX7A2",0.000163975692930286,0.000599268688118105,0.000943730093193347
"BOD1L1",0.000163749667294324,6.87841450102066e-05,0.000353898784947505
"ISG20",0.000163007442573691,0.00019830639011082,0.000648814439070426
"C9orf78",0.000162295801640269,7.08359232541727e-05,0.000530848177421257
"FTL",0.000161470039385586,0.000136344989120603,0.000884746962368763
"MCL1",0.000161407418036372,8.46862435091458e-05,0.000530848177421257
"MAP1LC3B",0.000160755436386023,0.000193892567082539,0.000648814439070426
"COQ10A",0.000160490740340564,8.54067100958644e-06,5.89831308245842e-05
"HLA-E",0.000159372351392209,0.000119979195400501,0.000589831308245842
"PRKCB",0.000158928550292236,0.000365915972047107,0.000235932523298337
"RNF213",0.000158158158684986,0.000228462921650476,0.000471865046596673
"SRRM1",0.000157245278975825,6.99554872114126e-05,0.000648814439070426
"ATP5F1E",0.000156402380350768,0.000585394581804267,0.000884746962368763
"ATRX",0.000156241265759319,0.000245415766563025,0.000235932523298337
"FCER1G",0.000156217296647418,6.59990258383252e-05,0.000235932523298337
"HNRNPF",0.000156068448280786,8.54561549161239e-05,0.000412881915772089
"TTLL10",0.000155859704392677,0.000825225675748492,0.000117966261649168
"TUBB4B",0.000155336999665807,0.00060812523400161,0.00106169635484251
"LINC00847",0.000154744913536935,0.000143074864297354,0.000117966261649168
"RPS24",0.000154186227883935,0.000178472398219383,0.000943730093193347
"CRYBG1",0.000153713660215243,0.00017787533842886,0.000648814439070426
"MRPL37",0.000153657489991674,9.83689119271326e-05,0.000176949392473753
"CTSC",0.00015312400915915,6.8235079575144e-05,0.000353898784947505
"ADAM10",0.000153097386908251,3.69545277370593e-05,0.000176949392473753
"GNB4",0.000152480986395963,0.000110713321313348,5.89831308245842e-05
"DGUOK",0.000151996243363379,0.000260137851348832,0.000353898784947505
"NSL1",0.000151550625044915,2.11929992161726e-05,0.000117966261649168
"RPL7A",0.000151416805075207,0.000134299544442607,0.000884746962368763
"EIF5",0.000150570871695269,7.60047620805766e-05,0.000471865046596673
"HELLS",0.000150457886135566,0.00065184604319092,0.000235932523298337
"EP300",0.000150333997264914,8.14589632403985e-05,0.000117966261649168
"PPP1R2",0.000150313181027095,0.000313064162448933,0.00106169635484251
"TIGIT",0.000149842721331853,0.000277692807266246,0.000412881915772089
"ERH",0.000149724883798777,0.00131325430098343,0.000235932523298337
"SARAF",0.000149486437474426,0.000764228587544441,0.00123864574731627
"LEPROTL1",0.000149154958649408,0.000917454218925537,0.00117966261649168
"RNF19A",0.000148721333972987,0.0003210776403289,0.000471865046596673
"MAP3K8",0.000148499115409764,0.000100279475107623,0.000235932523298337
"NSD3",0.000148418549027947,0.00049939811115718,0.000589831308245842
"YWHAH",0.000147900959771131,5.01944759841472e-05,0.000235932523298337
"AC058791.1",0.000147856401573721,0.000125775682795296,0.000530848177421257
"PSMB9",0.00014729756145715,0.000154678035346235,0.000530848177421257
"H2AFV",0.00014716051592462,0.000208763263911337,0.000825763831544178
"WDR43",0.000146952880539791,0.000154109562613966,0.000176949392473753
"HLA-A",0.000146735968254563,0.000150545594669793,0.00100271322401793
"SEC61B",0.000146388906780981,0.000246827025807012,0.000530848177421257
"PPDPF",0.000146339433007552,0.000120278538494356,0.000530848177421257
"RPS10",0.00014561085559779,0.000241629294972881,0.00117966261649168
"GLIPR1",0.000145605703783367,0.000314618372622623,0.000471865046596673
"SERP1",0.000144672607518489,0.00047397874291739,0.00070779756989501
"TGOLN2",0.00014442462988315,0.000401272470717026,0.000471865046596673
"CEMIP2",0.000144338066680312,8.66918179984011e-05,0.000235932523298337
"CALD1",0.000144054117204936,0.000337029594157004,0.000353898784947505
"HSP90AA1",0.000143817006536177,0.000151104340295807,0.00106169635484251
"RBM8A",0.000143661688871716,6.57534789591274e-05,0.000412881915772089
"SEPT7",0.000143462839738293,0.000130982781051688,0.0011206794856671
"CD99",0.000142877141132418,0.00027844338956819,0.00070779756989501
"GCC2",0.000142280439268578,4.45303092932085e-05,0.000235932523298337
"HLA-DRB5",0.000142157459007171,0.000475292246307358,0.000471865046596673
"GPSM3",0.000141279015588422,2.94941421890368e-05,0.000294915654122921
"BTF3",0.000141032882429853,0.000227905583483566,0.000589831308245842
"SOCS1",0.000141008277291479,0.000185805651114191,0.000648814439070426
"GABARAPL2",0.000140670047499765,0.000225368278763884,0.000530848177421257
"ARID4B",0.000140531021199079,0.000132518076538859,0.00070779756989501
"SPCS1",0.000140524497384695,3.92003242185675e-05,0.000412881915772089
"EML4",0.00014052137176889,0.000128759378808375,0.000471865046596673
"DDX24",0.000140085248417043,0.000290986227230475,0.000530848177421257
"RPL8",0.000139884700184331,0.000267505180392402,0.00135661200896544
"LEF1",0.000139275005208277,0.00314330656704814,0.000294915654122921
"SKP1",0.000138667436377858,0.000394029091905251,0.000884746962368763
"RWDD1",0.000138186064285575,2.74775054621817e-05,0.000235932523298337
"CD7",0.000137862281380868,0.000476695827080008,0.000943730093193347
"CLEC2B",0.00013755498973397,0.000292857209533263,0.00117966261649168
"NEAT1",0.000137002573484765,0.000888099313538012,0.000943730093193347
"CALR",0.000136747926657564,0.000666355132498927,0.000884746962368763
"MSI2",0.000136386990720799,0.000108807316736512,0.000176949392473753
"TRAPPC2B",0.000135524938612843,0.000197526438828897,0.000294915654122921
"MANF",0.000135246086435335,0.000181384728236651,0.000176949392473753
"VPS28",0.00013510069986993,0.000285888691846143,0.000589831308245842
"BTG2",0.000135013736879023,0.000488908443559531,0.000648814439070426
"SRRM2",0.000134943528642608,9.78508340500186e-05,0.000412881915772089
"GBP5",0.000134648421445695,0.000222021090798659,0.000471865046596673
"HSP90AB1",0.000134085301779576,0.0002382970886279,0.00117966261649168
"ITGB1",0.000133462404711182,9.95115028665225e-05,0.00070779756989501
"PPP1R14B",0.000133032886948551,2.23435931244144e-05,0.000117966261649168
"PEBP1",0.000132489347811677,0.000293367804419472,0.000471865046596673
"AC243829.4",0.00013196073712471,0.00288876990250493,0.000235932523298337
"EIF2S1",0.000131868931246524,5.13109155514555e-05,0.000176949392473753
"PPARG",0.000131792335487111,0.000440489473325981,0.000176949392473753
"CAP1",0.000131753574216689,0.000376587639745391,0.00100271322401793
"RPS4Y1",0.000131101610738525,0.000232542457503026,0.00100271322401793
"H2AFZ",0.000130878292758115,0.000221201136401302,0.000766780700719594
"DDX6",0.000130659381532547,3.25667348829928e-05,0.000412881915772089
"U2AF1L4",0.000129968038929674,3.25580848739136e-05,0.000176949392473753
"KIF5C",0.000129710929771416,6.39893267119722e-05,5.89831308245842e-05
"ST3GAL5",0.00012954823419988,7.11864900402108e-05,0.000176949392473753
"HP1BP3",0.000129443807739271,0.000258735365266597,0.000530848177421257
"CLIC3",0.000128954766984955,0.00153410565252041,0.000117966261649168
"MT-ATP6",0.000128889683304685,0.000401558591514517,0.000884746962368763
"CD48",0.000128878952629493,0.000189655849324896,0.000884746962368763
"ARF1",0.000128400806100032,2.11999915511954e-05,0.000176949392473753
"HLA-DPA1",0.00012812293522051,0.000394484514394567,0.000471865046596673
