"Feature","Gain","Cover","Frequency"
"HRH2",0.000338032849389588,0.00173962305286846,0.00016923337282112
"COL14A1",0.000337543602914346,0.000479653274368542,0.00270773396513793
"IGFBP2",0.000335139836110553,0.0008128899366919,0.00270773396513793
"RPL13A",0.000334986467695395,0.00047932381951303,0.00186156710103232
"EIF1",0.000332753886383883,8.79939137914121e-05,0.000338466745642241
"PSMD6",0.000330576048734202,5.02611663731664e-05,0.000338466745642241
"EVA1B",0.000328891180990387,0.000334617456720453,0.000507700118463361
"RPL35A",0.000327629338046569,8.8193576081546e-05,0.000676933491284481
"ASS1",0.000327573917397352,0.00345193060052121,0.000338466745642241
"MECOM",0.000327051375451564,0.00424619756939458,0.000338466745642241
"AVPI1",0.000324331363221892,7.33370519327588e-05,0.00016923337282112
"TBC1D9B",0.000323304557989747,0.00139796949675092,0.00016923337282112
"RPS29",0.00032283463642717,0.000912806658631009,0.000507700118463361
"MT-ND3",0.000322334096571438,0.000483961834202487,0.00135386698256896
"HLA-A",0.000321933443127344,0.000241385626460781,0.00135386698256896
"LSM8",0.000321863282616397,0.000143566679695809,0.00016923337282112
"EFEMP1",0.00032095125751839,0.000440920619899376,0.0025385005923168
"RAC2",0.000320332706452359,0.0011592569252282,0.000338466745642241
"NRBP1",0.000318380890273251,3.06992298926652e-05,0.00016923337282112
"CD59",0.000315032202938907,9.77550861585935e-05,0.00118463360974784
"PTMS",0.000313947576829538,7.39886862921787e-05,0.000507700118463361
"GABARAPL2",0.000309187770832689,0.000706635373447231,0.00186156710103232
"GUCY1A1",0.000308508475534811,0.000165829987529371,0.000507700118463361
"BRK1",0.000305942939517839,6.80722078804455e-05,0.000507700118463361
"ID3",0.000303410637427104,0.000349181480993855,0.00287696733795905
"RAP2B",0.000300388042607895,8.9070753659943e-05,0.00016923337282112
"NRARP",0.000300032931951609,0.00119374589784794,0.00016923337282112
"PIK3R1",0.000299040745392629,3.97428011749087e-05,0.00016923337282112
"WTAP",0.000297960673562042,2.84394098022043e-05,0.00016923337282112
"GOLGA8B",0.00029781142861551,0.00154106983665592,0.00016923337282112
"PRDX1",0.00029725288324963,0.000166441058509931,0.00135386698256896
"MARCKS",0.000297066496313311,7.16153699847758e-05,0.00016923337282112
"MT-ATP6",0.000294822098494692,0.000178184032262357,0.000676933491284481
"PHPT1",0.000291917853379475,0.000120007407772079,0.000338466745642241
"C11orf74",0.00028954990536285,0.000117680378510491,0.00016923337282112
"CDC42BPA",0.000289219135480318,2.72882043490357e-05,0.00016923337282112
"NUMBL",0.000289162914755099,0.00186036227025295,0.000338466745642241
"SOX4",0.000286946058014242,0.00144730147483292,0.000338466745642241
"SLC17A5",0.00028646198126086,0.00120873669395363,0.000507700118463361
"CD48",0.000286215496307926,0.000311067187495387,0.00016923337282112
"GSTP1",0.000286007661180322,0.000398298301897043,0.00118463360974784
"ANTXR1",0.000285095882259546,7.8466365114204e-05,0.00016923337282112
"ARHGAP10",0.000283980114730407,3.69128284672074e-05,0.00016923337282112
"CHCHD2",0.000282221332272866,2.89937180357589e-05,0.00016923337282112
"HLA-E",0.000281053190537748,0.000283204757356911,0.0016923337282112
"FILIP1L",0.000277261291870432,0.000481323794638749,0.000846166864105602
"RPL26",0.000277259322452581,0.000608093151335418,0.000846166864105602
"ARL1",0.000272965253005375,0.000156676599791774,0.000676933491284481
"CAPZB",0.000272522133988866,5.19800304032747e-05,0.000338466745642241
"CAVIN2",0.000270533145047818,0.00188252313762268,0.000338466745642241
"ARPC2",0.000270430796863866,0.00013450157695926,0.00135386698256896
"RPL24",0.000269593671188511,0.000168826114921934,0.000676933491284481
"HLA-F",0.000267226830969427,0.000141169605047053,0.00016923337282112
"PLCD1",0.000266184547343859,0.0015015016439195,0.00016923337282112
"TMED10",0.000266094600337938,0.000100836922170147,0.000507700118463361
"CSRP1",0.000266036625599945,0.000159969259975952,0.00152310035539008
"SESN1",0.000265593075773281,6.34227678148786e-05,0.00016923337282112
"LTBP1",0.000265289016120355,0.00013984593021124,0.000338466745642241
"NTRK3",0.000263619472909195,4.92650214255903e-05,0.00016923337282112
"RBBP7",0.000263470197190509,0.00149655826940217,0.00016923337282112
"AKAP12",0.000262837337072902,0.000341523741594361,0.000507700118463361
"FRMD4B",0.000262778685347523,0.000160247187190328,0.00016923337282112
"PTPRK",0.000262403265069647,0.000110483811499162,0.00016923337282112
"TXN",0.000261137329429357,0.000110491452814126,0.000676933491284481
"COL1A1",0.000260955065961664,0.000990133604142065,0.000507700118463361
"HSP90AA1",0.000260758185720857,0.000147141453715205,0.000676933491284481
"YTHDF2",0.000258574470589776,2.38771788054063e-05,0.00016923337282112
"APOD",0.000258568746969146,0.000148511283850023,0.00016923337282112
"NDUFA3",0.000256570757173075,8.53153767222191e-05,0.000338466745642241
"ANAPC16",0.000255657578119296,3.16841489141629e-05,0.00016923337282112
"CANX",0.000255355441725991,7.63200266021507e-05,0.00016923337282112
"CAP1",0.000253023881781381,0.000263464283821251,0.000507700118463361
"RAB32",0.000250990365533605,0.000482878084945713,0.000338466745642241
"MEGF6",0.000246860927109894,9.93753011052888e-05,0.000338466745642241
"RPL28",0.000245682045893056,0.000881596600611632,0.000507700118463361
"ZSWIM7",0.000243617772877433,0.000122130727188767,0.000338466745642241
"BEX3",0.000243058119714012,0.000182121490610384,0.00101540023692672
"IL13RA1",0.000243047457162678,5.53912261198667e-05,0.00016923337282112
"DNAJC1",0.000242911967368949,8.20454575012524e-05,0.000338466745642241
"USP19",0.000242663543770319,0.00012341642966631,0.00016923337282112
"TEX41",0.000240879497374406,0.000581464954587487,0.000338466745642241
"TGFBI",0.000238662917582935,0.000267765495110921,0.00016923337282112
"ZFP36L2",0.000238046089757523,9.88324822914321e-05,0.000846166864105602
"DNAJB2",0.000237233304855922,4.4495768615482e-05,0.00016923337282112
"TOMM7",0.000236656003862226,0.000182286232676675,0.000846166864105602
"PPIG",0.000235844019036627,5.57200698165667e-05,0.00016923337282112
"SLC25A24",0.000234448886508086,2.87060122803946e-05,0.00016923337282112
"SKP1",0.000234074881749291,0.000166140339097473,0.00118463360974784
"PLSCR1",0.000232865874593761,0.000167022662120717,0.00016923337282112
"GBE1",0.000232548859864033,0.000281409604604706,0.00016923337282112
"LCK",0.00023173942912721,0.00172259293325655,0.00016923337282112
"CLIC4",0.000231028515441175,0.000149849538666112,0.000507700118463361
"GPR161",0.000229915748197043,0.00102766575240397,0.00016923337282112
"DHX36",0.000229632675153094,0.000118590075593088,0.000507700118463361
"OMD",0.000229518018107572,0.000315926624656384,0.00101540023692672
"UBA5",0.000228220017882893,5.09019901749219e-05,0.00016923337282112
"ZBTB24",0.000224231269746924,0.000117907341667307,0.00016923337282112
"TRBC1",0.000224082947965009,0.000103124822629247,0.00016923337282112
"LTBP2",0.000224014202973142,0.00033186696393535,0.000507700118463361
"DHDDS",0.000220097107797586,2.0807737972867e-05,0.00016923337282112
"COL4A2",0.000220002744987577,0.000173363884927727,0.00101540023692672
"VGLL4",0.000219599752859785,3.17778355344097e-05,0.000338466745642241
"GEMIN6",0.000219048008139923,0.000172256787208563,0.00016923337282112
"PKIG",0.000218641384897968,2.65533590705587e-05,0.00016923337282112
"TSN",0.00021851404972503,0.00017642489030481,0.00016923337282112
"COL6A3",0.000217975167765508,0.000563354511135847,0.000338466745642241
"EMB",0.000217374249143675,0.00098084235068736,0.00016923337282112
"SGCA",0.00021637636973622,4.86470776531232e-05,0.00016923337282112
"ZBTB16",0.000215766465645441,0.000693505017957224,0.00016923337282112
"TSC22D3",0.000213965633039563,0.000184675417155382,0.000676933491284481
"RPS3",0.000213729949112657,0.000313212318328351,0.000676933491284481
"CTSK",0.000213049053662775,0.00016031379252191,0.000676933491284481
"NDUFA9",0.000211748868615168,4.77456550021037e-05,0.00016923337282112
"PPP1R12B",0.000211671953616434,0.000724819419449902,0.000846166864105602
"RPS11",0.000211487489939735,0.000309188243772199,0.000338466745642241
"KCNK17",0.000209996286746643,0.000235546402914416,0.00016923337282112
"ABHD5",0.000209924926121693,7.93596158033871e-05,0.00016923337282112
"FOSB",0.000209293404592782,9.15744480741003e-05,0.000507700118463361
"SPCS1",0.000208800388528685,0.00011437782267705,0.00016923337282112
"ROR1",0.00020847971191264,0.000138062254070016,0.000338466745642241
"IL32",0.000208268707253182,0.00039346972276659,0.00118463360974784
"COPE",0.000206447641956098,0.000101174589243465,0.000507700118463361
"USP33",0.000206324645656863,2.53398593341931e-05,0.00016923337282112
"DDR2",0.000204047767829777,9.43426022509731e-05,0.000676933491284481
"CHST3",0.000203902938687333,0.000108148518784899,0.00016923337282112
"RPLP0",0.000203440771707544,0.000332794197982174,0.000676933491284481
"ATF3",0.000202794048734595,0.000333985686852232,0.00135386698256896
"MT-ND2",0.000202419920887184,0.000119253508611245,0.000676933491284481
"ENG",0.000202084227460025,0.000266007758452677,0.000507700118463361
"RRAD",0.000201352634886552,0.000137554194456124,0.000338466745642241
"FLYWCH2",0.000201142337986634,0.00026171995606053,0.000338466745642241
"STEAP1",0.000200560651961004,0.000196236507117719,0.00016923337282112
"NDUFB10",0.000198726123846579,5.96373086889349e-05,0.000338466745642241
"TMEM204",0.000198428572504208,0.000235173574081437,0.00016923337282112
"BMP2K",0.000197632466110034,6.23213059314642e-05,0.00016923337282112
"COL4A4",0.000196288830781086,0.000272004199858645,0.000338466745642241
"CD52",0.000196108629047705,0.000235694266750527,0.00016923337282112
"HELZ",0.000195522573376218,0.000280921731529771,0.00016923337282112
"SRSF4",0.00019549333982999,0.00072489635958678,0.000338466745642241
"CAMTA1",0.000195290335930551,4.593384725737e-05,0.000507700118463361
"PDLIM3",0.000195012217203384,0.000547622536755724,0.000676933491284481
"SMC6",0.000194986891720704,6.310396981242e-05,0.00016923337282112
"LBH",0.000194846601470964,0.0003897658515122,0.000676933491284481
"MFGE8",0.000194372033313144,0.000579847513643063,0.000846166864105602
"H3F3B",0.000194150273785889,0.000185941635743621,0.00135386698256896
"LGALSL",0.000194107946688166,0.000202278049848215,0.000676933491284481
"PPIB",0.00019375891353228,0.000510412436250913,0.00236926721949568
"FBLIM1",0.000192826871148146,4.77698634783901e-05,0.000507700118463361
"HLA-C",0.000192393522290507,0.00092433011292137,0.00118463360974784
"SRD5A3",0.000192139975128248,0.000148342135584875,0.00016923337282112
"KDELR2",0.000189785336068196,6.01662318739995e-05,0.000507700118463361
"BPTF",0.000189575639225279,3.5205129979223e-05,0.00016923337282112
"LINC02544",0.000189236930127035,0.00051277890172421,0.000338466745642241
"SELENOM",0.000188578621438133,0.000265878236700186,0.00135386698256896
"ALG5",0.000187987319114402,2.86034034734227e-05,0.00016923337282112
"KLF2",0.000187808071317793,0.000267028444903198,0.00101540023692672
"OST4",0.000187298299815884,8.52761820463268e-05,0.000676933491284481
"HNRNPA2B1",0.000186882798807522,0.000142278561860087,0.000507700118463361
"MBNL1-AS1",0.000186562645318094,0.000187906434471144,0.00016923337282112
"PIK3IP1",0.00018598092852031,0.000261285689298617,0.00016923337282112
"PDLIM1",0.000185816082091737,0.000521220183316725,0.00135386698256896
"RPS13",0.000185208809020119,5.11439871065798e-05,0.000507700118463361
"RPS16",0.000184600597397807,0.000139526136788441,0.000676933491284481
"SLC38A2",0.000183503616268638,0.000413793600452768,0.00186156710103232
"NOL8",0.000183255115739623,2.07002710022866e-05,0.00016923337282112
"COX4I2",0.000182627933084415,0.000295080649001812,0.00016923337282112
"EGFL7",0.000182113545759418,0.000645202421615189,0.00016923337282112
"LIMS1",0.00018082825443431,6.40937835938621e-05,0.00016923337282112
"SLCO5A1",0.000178928012385179,0.000163729226094214,0.00016923337282112
"SMCR8",0.000178919642359312,0.00141394002068785,0.00016923337282112
"ODF3B",0.000178132859927777,0.000433237585112415,0.000338466745642241
"PALLD",0.000176882895035374,0.000406628330628015,0.00186156710103232
"EIF3L",0.000176168750273177,0.000113713116106398,0.000338466745642241
"SOBP",0.000176166550064171,0.000141047095152545,0.00016923337282112
"CIAO1",0.000176023705725655,2.2122309470091e-05,0.00016923337282112
"EEF1D",0.000175665810189439,0.000150123411006455,0.00135386698256896
"FAM114A1",0.000175602450324509,3.1967426512867e-05,0.00016923337282112
"KBTBD4",0.000174293110561109,7.94571962737879e-05,0.00016923337282112
"ATOH8",0.000174073151204858,0.000126011461215941,0.00016923337282112
"SUN2",0.000173835744037333,0.000335609920076624,0.000676933491284481
"LGALS1",0.000173642141030918,0.000171653196519088,0.000676933491284481
"LSM6",0.000173393548185441,3.26278622911031e-05,0.00016923337282112
"EDNRB",0.000173053238935193,0.000922218006622043,0.00016923337282112
"PCNP",0.000172515095507365,0.000702822328003185,0.00016923337282112
"RAB2A",0.000171763731824997,5.46996139229633e-05,0.000507700118463361
"PRUNE2",0.000171701879795609,0.000103322172030944,0.00016923337282112
"ARID4B",0.000171363124539134,0.00155603030171831,0.000338466745642241
"A2M",0.000169882583897377,0.000668111727972422,0.00101540023692672
"RPL7A",0.000169373535541085,8.81269780692314e-05,0.000676933491284481
"KRT19",0.000168860840684553,0.00124981979933945,0.00016923337282112
"BACE2",0.000168010452210856,6.32695682329734e-05,0.000507700118463361
"TSPAN13",0.000167697899443448,0.00163093216906428,0.00016923337282112
"PCDH1",0.000167121321595369,0.000452540922733416,0.00016923337282112
"NRP1",0.000166952290153863,0.00018145286091251,0.00016923337282112
"ADIRF",0.000166637306386294,0.000188470852442528,0.000676933491284481
"RPL36AL",0.000166074114425173,0.000266512085240294,0.0016923337282112
"SGCG",0.000165617578749553,0.000247124605323483,0.00016923337282112
"HLA-DMA",0.000165606623862755,0.000183419840781661,0.00016923337282112
"CYTL1",0.000165578713519146,0.000259350475049144,0.000507700118463361
"TUBA1C",0.000163706474130087,0.000562010518014269,0.00236926721949568
"RPLP1",0.000163693257489976,0.000349207713247525,0.00101540023692672
"KITLG",0.000163524826105472,0.000136541368898584,0.00016923337282112
"EIF4EBP2",0.000162123000633453,0.000657301872957654,0.000338466745642241
"CAVIN3",0.00016177309047118,0.000162964172370158,0.000846166864105602
"TRAF3IP3",0.000161715792720573,0.000300827327733615,0.00016923337282112
"CD81",0.000159936500622442,0.000117818829768975,0.000676933491284481
"TINAGL1",0.000159708617436556,3.25694508791594e-05,0.000338466745642241
"ATP5MC1",0.000159651273527718,5.38548606982923e-05,0.000338466745642241
"GAS8",0.000159430283304311,0.000208301572542847,0.00016923337282112
"CALM1",0.000158736001967472,0.000511916692047251,0.00186156710103232
"PGR",0.000158260649119727,7.31061290523847e-05,0.00016923337282112
"JAK1",0.000158040458972322,9.88113076514029e-05,0.000507700118463361
"PSMB3",0.000157208918442904,5.12505044022401e-05,0.000338466745642241
"TMEM14B",0.000156876763813446,0.000127875210140408,0.000338466745642241
"EEF2",0.000154715266177499,0.000282715420428534,0.000676933491284481
"WASF2",0.000154060019317913,4.12841144211149e-05,0.000338466745642241
"LMCD1",0.000154005968029545,0.000104707577566378,0.000507700118463361
"USP8",0.000153598652414127,0.000130994067005493,0.000338466745642241
